# Mol_Title	ID	SMILES
ZINC00102971	DUD_ar_D_240	CC(C)Cn1c(=O)c2c([nH]c1=S)sc1c2CC(C)(C)OC1
ZINC00103008	DUD_ar_D_241	CC(C)(C)c1ccc(C(=O)NC(=S)N2CCOCC2)cc1
ZINC00103022	DUD_ar_D_242	C=C(C)Cn1c(=O)c2c([nH]c1=S)sc1c2CC(C)(CC)OC1
ZINC00103025	DUD_ar_D_243	C=C(C)Cn1c(=O)c2c([nH]c1=S)sc1c2CC(C)(CC)OC1
ZINC00103536	DUD_ar_D_244	CCC(=O)Nc1nnc(-c2ccc(C(C)(C)C)cc2)s1
ZINC00104994	DUD_ar_D_245	Cc1cc2sc(NC(=O)C3CCCCC3)nc2c(C)c1
ZINC00104994	DUD_ar_D_246	Cc1cc2sc(NC(=O)c3ccccc3)nc2c(C)c1
ZINC00105564	DUD_ar_D_247	Cc1[nH]c2cccc3c2c1CCN1C(=O)OC2(CCCCC2)C31C
ZINC00105566	DUD_ar_D_248	Cc1[nH]c2cccc3c2c1CCN1C(=O)OC2(CCCCC2)C31C
ZINC00106322	DUD_ar_D_249	CNC(=O)c1c2c(sc1NC(=O)c1cccc(C)c1)CCC2
ZINC00106672	DUD_ar_D_250	CC1=CC(=C2C(=O)NC(=S)NC2=O)C=C(C)N1CC(C)C
ZINC00106701	DUD_ar_D_251	COC(=O)Nc1ccc2c(c1)ncn2C1CCCCC1
ZINC00106701	DUD_ar_D_252	COC(=O)Nc1ccc2c(c1)[nH+]cn2C1CCCCC1
ZINC00106999	DUD_ar_D_253	CCOC(=O)Nc1ccc2c(c1)ncn2C1CCCCC1
ZINC00106999	DUD_ar_D_254	CCOC(=O)Nc1ccc2c(c1)[nH+]cn2C1CCCCC1
ZINC00107393	DUD_ar_D_255	COc1ccc(C2c3sc(=O)[nH]c3SC3C4CCC(C4)C32)cc1
ZINC00107737	DUD_ar_D_256	COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(Cl)cc1)C2
ZINC00107741	DUD_ar_D_257	COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(Cl)cc1)C2
ZINC00107749	DUD_ar_D_258	Cc1cccc(-c2nc3sc4c(c3c(=O)[nH]2)CCCC4)c1
ZINC00107749	DUD_ar_D_259	Cc1cccc(-c2nc(=O)c3c4c(sc3[nH]2)CCCC4)c1
ZINC00107749	DUD_ar_D_260	Cc1cccc(-c2nc3sc4c(c3c(O)n2)CCCC4)c1
ZINC00108769	DUD_ar_D_261	Cc1[nH]c2ccc(F)cc2c1CCN1C(=O)OC(C)(C)C1(C)O
ZINC00109329	DUD_ar_D_262	CSc1ccc(CNC(=O)c2c(C)noc2C)s1
ZINC00109629	DUD_ar_D_263	CSc1ccc(Cl)cc1NC(=O)c1c(C)noc1C
ZINC00110827	DUD_ar_D_264	CCC(C)NC(=O)c1c(C)onc1-c1c(Cl)cccc1Cl
ZINC00110835	DUD_ar_D_265	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC(C)(C)C
ZINC00110840	DUD_ar_D_266	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC(C)C
ZINC00110845	DUD_ar_D_267	COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(F)cc1)C2
ZINC00110849	DUD_ar_D_268	COC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(F)cc1)C2
ZINC00110858	DUD_ar_D_269	CCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(F)cc1)C2
ZINC00110862	DUD_ar_D_270	CCOC(=O)c1[nH]c2c(c1C)C(=O)CC(c1ccc(F)cc1)C2
ZINC00111576	DUD_ar_D_271	Cc1sc(NC(=O)C(C)C)nc1-c1ccc(C)cc1
ZINC00111893	DUD_ar_D_272	Cc1noc(C)c1C(=O)Nc1ccc(C(C)(C)C)cc1
ZINC00111991	DUD_ar_D_273	COc1cc(-c2cc(=O)c3c(C)oc(C)c3c(OC)c2)ccc1O
ZINC00113200	DUD_ar_D_274	CCOc1ccc(-c2nc3sc(C)c(C)c3c(=O)[nH]2)cc1
ZINC00113200	DUD_ar_D_275	CCOc1ccc(-c2nc(=O)c3c(C)c(C)sc3[nH]2)cc1
ZINC00113200	DUD_ar_D_276	CCOc1ccc(-c2nc3sc(C)c(C)c3c(O)n2)cc1
ZINC00114427	DUD_ar_D_277	CSc1n[nH]c(-c2cc(C(C)(C)C)oc2C)c1C#N
ZINC00115410	DUD_ar_D_278	Cc1ccc(CSc2n[nH]c(=O)n2C2CCCCC2)cc1
ZINC00116227	DUD_ar_D_279	CCC(CC)NC(=O)c1c(C)onc1-c1ccccc1Cl
ZINC00116973	DUD_ar_D_280	CCC(C)NC(=O)c1c(C)onc1-c1ccccc1Cl
ZINC00117761	DUD_ar_D_281	CCN(C(=S)Nc1ccc(C(C)=O)cc1)C1CCCCC1
ZINC00118019	DUD_ar_D_282	CCC1(C)OC(=O)N2CCc3c(C)[nH]c4c3c(ccc4C)C21C
ZINC00118023	DUD_ar_D_283	CCC1(C)OC(=O)N2CCc3c(C)[nH]c4c3c(ccc4C)C21C
ZINC00118027	DUD_ar_D_284	CCC1(C)OC(=O)N2CCc3c(C)[nH]c4c3c(ccc4C)C21C
ZINC00118031	DUD_ar_D_285	CCC1(C)OC(=O)N2CCc3c(C)[nH]c4c3c(ccc4C)C21C
ZINC00118858	DUD_ar_D_286	Cc1cc(C)c2c(n1)sc1c2OC(N)=C(C#N)C12CCSC2C
ZINC00119226	DUD_ar_D_287	CCC1CCCCN1C(=S)Nc1ccc(C(C)=O)cc1
ZINC00119230	DUD_ar_D_288	CCC1CCCCN1C(=S)Nc1ccc(C(C)=O)cc1
ZINC00119257	DUD_ar_D_289	Cc1sc(NC(=O)C2CC2)nc1-c1ccc(C)c(Cl)c1
ZINC00122046	DUD_ar_D_290	O=C1C(Cl)=C(Nc2ccc(F)cc2)C(=O)N1C1CCCCC1
ZINC00122192	DUD_ar_D_291	Oc1nnc(Sc2ncccc2C(F)(F)F)n1C1CCCCC1
ZINC00122231	DUD_ar_D_292	Cn1c(S)nc2sc3c(c2c1=O)CCC(C(C)(C)C)C3
ZINC00122235	DUD_ar_D_293	Cn1c(S)nc2sc3c(c2c1=O)CCC(C(C)(C)C)C3
ZINC00123258	DUD_ar_D_294	CC1=C(C(=O)OC(C)C)C(c2ccccc2O)NC(=S)N1
ZINC00123261	DUD_ar_D_295	CC1=C(C(=O)OC(C)C)C(c2ccccc2O)NC(=S)N1
ZINC00124731	DUD_ar_D_296	COC(=O)C12CC3CC(C1)CC(c1ccc(N)cc1)(C3)C2
ZINC00125104	DUD_ar_D_297	O=[N+]([O-])c1ccc2nc(NC3CCCCCCC3)sc2c1
ZINC00125539	DUD_ar_D_298	CSc1sc(-c2ccn[nH]2)c2c1C(=O)CC(C)(C)C2
ZINC00125653	DUD_ar_D_299	CCOC(=O)c1sc2sc(-c3ccn[nH]3)c(C)c2c1C
ZINC00126008	DUD_ar_D_300	CSc1sc(-c2ccnc(S)n2)c2c1C(=O)CC(C)(C)C2
ZINC00126017	DUD_ar_D_301	CNC(=O)ON=C1CC(C)(C)Cc2csc(SC)c21
ZINC00126733	DUD_ar_D_302	CSc1ccc(C2Nc3sc4c(c3C(=O)N2)CCCC4)cc1
ZINC00127214	DUD_ar_D_303	CC(=O)Nc1sc2c(c1C(=O)Nc1ccc(C)cc1)CCC2
ZINC00127284	DUD_ar_D_304	Cc1cccc(NC(=O)C(C#N)=C2CCCCCC2)c1
ZINC00128048	DUD_ar_D_305	CC1(C)CCCC(C)(C)N1OC(=O)c1ccc(N)cc1
ZINC00130354	DUD_ar_D_306	Cc1ccc(NC(=O)c2c(N)sc3c2CCC3)c(C)c1
ZINC00130364	DUD_ar_D_307	Cc1ccc(NC(=O)C(C#N)=C2CCCCCC2)c(C)c1
ZINC00130638	DUD_ar_D_308	Cc1ccc(NC(=O)C2C(C)(C)C2(C)C)cc1[N+](=O)[O-]
ZINC00130644	DUD_ar_D_309	CC(=O)c1ccc(NC(=O)C2C(C)(C)C2(C)C)cc1
ZINC00130651	DUD_ar_D_310	Cc1ccc([N+](=O)[O-])cc1NC(=O)C1C(C)(C)C1(C)C
ZINC00130816	DUD_ar_D_311	CCOC(=O)c1ccc(Cl)c(NC(=S)N(C)C)c1
ZINC00132508	DUD_ar_D_312	O=C1CCc2cc(C3=CSC4=NCCCN34)ccc2N1
ZINC00134244	DUD_ar_D_313	COC(=O)c1ccc(NC(=S)N2CCCCC2)cc1
ZINC00134261	DUD_ar_D_314	COC(=O)c1cccc(NC(=S)N2CCCCC2)c1
ZINC00134745	DUD_ar_D_315	Cc1ccc(S(=O)(=O)NN=C2C3CC4CC(C3)CC2C4)cc1
ZINC00135337	DUD_ar_D_316	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(C)cc1C
ZINC00135338	DUD_ar_D_317	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(C)cc1C
ZINC00135894	DUD_ar_D_318	CC1(C)C2CCC(C)(C2)C1NC(=O)c1cccc([N+](=O)[O-])c1
ZINC00135905	DUD_ar_D_319	CC1(C)C2CCC(C)(C2)C1NC(=O)c1ccc([N+](=O)[O-])cc1
ZINC00136313	DUD_ar_D_320	COC(=O)c1cccc(NC(=S)N2CCCCCC2)c1
ZINC00136316	DUD_ar_D_321	COC(=O)c1ccc(NC(=S)N2CCCCCC2)cc1
ZINC00137079	DUD_ar_D_322	CCc1nc2sc3c(c2c(-n2nc(C)cc2N)n1)CCCC3
ZINC00139567	DUD_ar_D_323	Cc1c(C)c(C)c(S(=O)(=O)Nc2ccc(F)cc2F)c(C)c1C
ZINC00139655	DUD_ar_D_324	COc1c2[nH]c(C)c(C)c2cc2c(C(F)(F)F)cc(=O)[nH]c21
ZINC00139655	DUD_ar_D_325	COc1c2[nH]c(C)c(C)c2cc2c(C(F)(F)F)cc(O)nc21
ZINC00139692	DUD_ar_D_326	Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NCC(C)(C)C
ZINC00139773	DUD_ar_D_327	O=C(NC1CCCCCCCCCCC1)c1nc[nH]n1
ZINC00145549	DUD_ar_D_328	CCOC(=O)c1sc2ccc(NC(C)=O)cc2c1C
ZINC00145649	DUD_ar_D_329	CC(C)=CC(=O)Nc1sc2c(c1C(N)=O)CCC(C)C2
ZINC00145650	DUD_ar_D_330	CC(C)=CC(=O)Nc1sc2c(c1C(N)=O)CCC(C)C2
ZINC00145657	DUD_ar_D_331	CC(C)=CC(=O)Nc1sc2c(c1C#N)CCC(C)C2
ZINC00145658	DUD_ar_D_332	CC(C)=CC(=O)Nc1sc2c(c1C#N)CCC(C)C2
ZINC00146197	DUD_ar_D_333	COC(=O)c1ccc(NC(=S)NC(=O)C(C)(C)C)cc1
ZINC00146199	DUD_ar_D_334	Cc1ccc([N+](=O)[O-])cc1NC(=S)NC(=O)C(C)(C)C
ZINC00146200	DUD_ar_D_335	COC(=O)c1ccccc1NC(=S)NC(=O)C(C)(C)C
ZINC00146248	DUD_ar_D_336	O=C(NC1CCCCCC1)c1ccc([N+](=O)[O-])cc1Cl
ZINC00149366	DUD_ar_D_337	COc1ccc2ncc(C(=O)NC3CCCC3)c(Cl)c2c1
ZINC00150279	DUD_ar_D_338	CC(=O)c1cccc(NC(=S)NC(=O)CC(C)(C)C)c1
ZINC00151069	DUD_ar_D_339	Cc1c(C(=O)OC2CCCCC2)sc2nc[nH]c(=O)c12
ZINC00151069	DUD_ar_D_340	Cc1c(C(=O)OC2CCCCC2)sc2ncnc(O)c12
ZINC00151069	DUD_ar_D_341	Cc1c(C(=O)OC2CCCCC2)sc2[nH]cnc(=O)c12
ZINC00153681	DUD_ar_D_342	Cc1c(C)c(C)c(CSc2nnc(N)s2)c(C)c1C
ZINC00154668	DUD_ar_D_343	Cc1ccc(-n2c(=O)[nH]c3sc4c(c3c2=O)CCC(C)C4)cc1
ZINC00154671	DUD_ar_D_344	Cc1ccc(-n2c(=O)[nH]c3sc4c(c3c2=O)CCC(C)C4)cc1
ZINC00156775	DUD_ar_D_345	CCOC(=O)c1c(NC(=S)NC)sc2c1CCCC2
ZINC00157717	DUD_ar_D_346	CCOC(=O)N1CCC(NC(=O)c2cccs2)CC1
ZINC00157718	DUD_ar_D_347	CCOC(=O)N1CCC(NC(=O)c2ccc(Cl)cc2)CC1
ZINC00159071	DUD_ar_D_348	CCNC(=S)Nc1sc2c(c1C#N)CCC(C)C2
ZINC00160148	DUD_ar_D_349	Cc1sc2[nH]c(=S)n(-c3cc(C)ccn3)c(=O)c2c1C
ZINC00160873	DUD_ar_D_350	CC(C)(C)c1ccc(-c2cc(NC(=O)CCl)[nH]n2)cc1
ZINC00160873	DUD_ar_D_351	CC(C)(C)c1ccc(-c2cc(NC(=O)CCl)n[nH]2)cc1
ZINC00162059	DUD_ar_D_352	Cc1ccc(S(=O)(=O)NC2CC3CCC2(C)C3(C)C)cc1
ZINC00162061	DUD_ar_D_353	Cc1ccc(S(=O)(=O)NC2CC3CCC2(C)C3(C)C)cc1
ZINC00162065	DUD_ar_D_354	CC1(C)C2CCC1(C)C(NS(=O)(=O)c1ccc(Cl)cc1)C2
ZINC00162067	DUD_ar_D_355	CC1(C)C2CCC1(C)C(NS(=O)(=O)c1ccc(Cl)cc1)C2
ZINC00162070	DUD_ar_D_356	CC1(C)C2CCC1(C)C(NS(=O)(=O)c1ccc(F)cc1)C2
ZINC00162073	DUD_ar_D_357	CC1(C)C2CCC1(C)C(NS(=O)(=O)c1ccc(Cl)cc1)C2
ZINC00162208	DUD_ar_D_358	CC1(C)C2CCC(C)(C2)C1NS(=O)(=O)c1ccc(F)cc1
ZINC00162217	DUD_ar_D_359	Cc1ccc(S(=O)(=O)NC2C(C)(C)C3CCC2(C)C3)cc1
ZINC00162221	DUD_ar_D_360	Cc1ccc(S(=O)(=O)NC2C(C)(C)C3CCC2(C)C3)cc1
ZINC00162233	DUD_ar_D_361	CC1(C)C2CCC(C)(C2)C1NS(=O)(=O)c1ccc(Cl)cc1
ZINC00162237	DUD_ar_D_362	CC1(C)C2CCC(C)(C2)C1NS(=O)(=O)c1ccc(Cl)cc1
ZINC00162703	DUD_ar_D_363	CC1OC(O)(c2ccc([N+](=O)[O-])cc2)CC[N+]12CCCCC2
ZINC00162704	DUD_ar_D_364	CC1OC(O)(c2ccc([N+](=O)[O-])cc2)CC[N+]12CCCCC2
ZINC00162705	DUD_ar_D_365	CC1OC(O)(c2ccc([N+](=O)[O-])cc2)CC[N+]12CCCCC2
ZINC00162707	DUD_ar_D_366	CC1OC(O)(c2ccc([N+](=O)[O-])cc2)CC[N+]12CCCCC2
ZINC00163012	DUD_ar_D_367	CC(=O)Nc1ccc(C(C)(C)C)cc1NC(=O)CCl
ZINC00164448	DUD_ar_D_368	CC1(C)C2CCC1(C)C(NS(=O)(=O)c1ccc(F)cc1)C2
ZINC00164452	DUD_ar_D_369	CC1(C)C2CCC1(C)C(NS(=O)(=O)c1ccc(F)cc1)C2
ZINC00164655	DUD_ar_D_370	Cc1ccc(Nc2cc(OC(=O)N(C)C)nn2C)cc1Cl
ZINC00167208	DUD_ar_D_371	CC12COC3(C(=O)Nc4ccc(Cl)cn4)CC1CCC23C
ZINC00170674	DUD_ar_D_372	CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCCC3=O
ZINC00172792	DUD_ar_D_373	COC(=S)Nc1ccc(N2CC(C)OC(C)C2)cc1
ZINC00172793	DUD_ar_D_374	COC(=S)Nc1ccc(N2CC(C)OC(C)C2)cc1
ZINC00172795	DUD_ar_D_375	COC(=S)Nc1ccc(N2CC(C)OC(C)C2)cc1
ZINC00172796	DUD_ar_D_376	COC(=S)Nc1ccc(N2CC(C)OC(C)C2)cc1
ZINC00173461	DUD_ar_D_377	COc1ccc(C2Nc3[nH]nc(C)c3C3=C2C(=O)CC(C)(C)C3)cc1
ZINC00173464	DUD_ar_D_378	COc1ccc(C2Nc3[nH]nc(C)c3C3=C2C(=O)CC(C)(C)C3)cc1
ZINC00173466	DUD_ar_D_379	Cc1n[nH]c2c1C1=C(C(=O)CCC1)C(c1ccc(N(C)C)cc1)N2
ZINC00173468	DUD_ar_D_380	Cc1n[nH]c2c1C1=C(C(=O)CCC1)C(c1ccc(N(C)C)cc1)N2
ZINC00175173	DUD_ar_D_381	COc1ccc(C(=O)Nc2nc3c(s2)CC(C)CC3)cc1
ZINC00175317	DUD_ar_D_382	COc1ccc2nc(NC(=O)C3CCCCC3)sc2c1
ZINC00176056	DUD_ar_D_383	COC(=O)c1nnc(NC2CCCCC2)c2ccccc21
ZINC00178162	DUD_ar_D_384	CSC1=C(C#N)C(c2ccc(C(C)C)cc2)CC(=O)N1
ZINC00178163	DUD_ar_D_385	CSC1=C(C#N)C(c2ccc(C(C)C)cc2)CC(=O)N1
ZINC00178180	DUD_ar_D_386	CCc1ccc(C2CC(=O)NC(SC)=C2C#N)cc1
ZINC00179590	DUD_ar_D_387	Cc1ccc(C=C2C(=O)NC(=O)N(c3cc(C)cc(C)c3)C2=O)o1
ZINC00179660	DUD_ar_D_388	COc1ccc(C2NC(=S)NC(C)=C2C(N)=O)c(OC)c1
ZINC00179665	DUD_ar_D_389	COc1ccc(C2NC(=S)NC(C)=C2C(N)=O)c(OC)c1
ZINC00179672	DUD_ar_D_390	COc1ccc(C2NC(=S)NC(C)=C2C(N)=O)cc1C
ZINC00179677	DUD_ar_D_391	COc1ccc(C2NC(=S)NC(C)=C2C(N)=O)cc1C
ZINC00180518	DUD_ar_D_392	Cc1ccc(Cn2c(S)nc3c2c(=O)n(C)c(=O)n3C)cc1
ZINC00180518	DUD_ar_D_393	Cc1ccc(Cn2c(S)[nH+]c3c2c(=O)n(C)c(=O)n3C)cc1
ZINC00181573	DUD_ar_D_394	CC(C)(C)c1ccc(-c2n[nH]c(=S)n2C2CCCCC2)cc1
ZINC00182963	DUD_ar_D_395	Cc1cc(O)nc(SCC2COC3(CCCCC3)O2)n1
ZINC00182965	DUD_ar_D_396	Cc1cc(O)nc(SCC2COC3(CCCCC3)O2)n1
ZINC00183447	DUD_ar_D_397	Cc1c(C(=O)Nc2nc3c(s2)CC(C)CC3)cccc1[N+](=O)[O-]
ZINC00183997	DUD_ar_D_398	CCOc1ccc(C2Nc3sc4c(c3C(=O)N2)CCCC4)cc1
ZINC00184000	DUD_ar_D_399	Cc1ccc(C2Nc3sc4c(c3C(=O)N2)CCCC4)cc1
ZINC00186007	DUD_ar_D_400	Cc1ccc2c(Cl)c(C(=O)NCC3CCCO3)sc2c1
ZINC00186475	DUD_ar_D_401	ON=C1CCCc2c3cc(C4CCCCC4)ccc3[nH]c21
ZINC00189361	DUD_ar_D_402	CN(C)c1ccc(C(=O)Nc2nc3c(s2)CCCC3)cc1
ZINC00189645	DUD_ar_D_403	C=C(C)CSC1=C(C#N)C(c2sccc2C)CC(=O)N1
ZINC00189708	DUD_ar_D_404	COC(=O)C1=C(C)N(C)C(=O)N(C)C1c1ccc(O)cc1
ZINC00189742	DUD_ar_D_405	CC(NS(=O)(=O)c1ccc(F)cc1)C1C2CC3CC(C2)CC1C3
ZINC00189744	DUD_ar_D_406	CC(NS(=O)(=O)c1ccc(F)cc1)C1C2CC3CC(C2)CC1C3
ZINC00190309	DUD_ar_D_407	CC(=O)Nc1c2c(nn1-c1ccc(C)cc1C)CSC2
ZINC00190545	DUD_ar_D_408	CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(O)c(OC)c1
ZINC00190546	DUD_ar_D_409	CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(O)c(OC)c1
ZINC00190601	DUD_ar_D_410	CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OC)c(O)c1
ZINC00190602	DUD_ar_D_411	CCOC(=O)C1=C(C)NC(=S)NC1c1ccc(OC)c(O)c1
ZINC00192899	DUD_ar_D_412	Cc1cc2sc(NC(=O)C3CCCCC3)nc2cc1[N+](=O)[O-]
ZINC00192901	DUD_ar_D_413	Cc1cc([N+](=O)[O-])cc2sc(NC(=O)C3CCCCC3)nc21
ZINC00194758	DUD_ar_D_414	Cc1nn(C)c(C)c1CNC(=O)c1cccc(Br)c1
ZINC00195258	DUD_ar_D_415	COC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Cl)c(O)c(OC)c1
ZINC00195259	DUD_ar_D_416	COC(=O)C1=C(C)N(C)C(=O)NC1c1cc(Cl)c(O)c(OC)c1
ZINC00196624	DUD_ar_D_417	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(Cl)cc1
ZINC00196641	DUD_ar_D_418	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1cccc(Cl)c1
ZINC00196646	DUD_ar_D_419	CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1cccc(Cl)c1
ZINC00196689	DUD_ar_D_420	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccccc1Cl
ZINC00196691	DUD_ar_D_421	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccccc1Cl
ZINC00197640	DUD_ar_D_422	CCOC(=O)c1c2cc(C)[nH]n2c2cc(F)c(F)cc2c1=O
ZINC00198578	DUD_ar_D_423	Nc1c2c(nc3ccc(Br)cc13)N(C1CCCCC1)CC2
ZINC00203434	DUD_ar_D_424	CC(C)(C)c1ccc(-c2n[nH]c(=S)n2CC2CCCO2)cc1
ZINC00203541	DUD_ar_D_425	COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccc(C)cc1
ZINC00203543	DUD_ar_D_426	COC(=O)C1=C(N)OC2=C(C(=O)CC(C)(C)C2)C1c1ccc(C)cc1
ZINC00203804	DUD_ar_D_427	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(C)cc1
ZINC00203805	DUD_ar_D_428	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(C)cc1
ZINC00203810	DUD_ar_D_429	COC(=O)C1=C(N)OC2=C(C(=O)CCC2)C1c1ccc(SC)cc1
ZINC00204284	DUD_ar_D_430	COc1ccc(C2c3c(C)n[nH]c3CC(C)(O)C2C(C)=O)cc1OC
ZINC00204284	DUD_ar_D_431	COc1ccc(C2c3c(C)[nH]nc3CC(C)(O)C2C(C)=O)cc1OC
ZINC00206216	DUD_ar_D_432	CCOC(=O)C1=C(C)NC(=S)NC1c1cc(OC)ccc1O
ZINC00206217	DUD_ar_D_433	CCOC(=O)C1=C(C)NC(=S)NC1c1cc(OC)ccc1O
ZINC00206349	DUD_ar_D_434	Cc1cc(N)c(-n2cc3c(c2)n(C)c(=O)n(C)c3=O)cc1C
ZINC00208983	DUD_ar_D_435	CC(C)(C)C(=O)NC(=S)Nc1ccc2c(c1)COC2=O
ZINC00210070	DUD_ar_D_436	CCOC(=O)Nc1cc(C2CC2)nc2ccc(Br)cc21
ZINC00210410	DUD_ar_D_437	CN1C(=S)N(C2CCCCC2)C(=O)C1=Cc1ccccc1O
ZINC00210417	DUD_ar_D_438	CN1C(=S)N(C2CCCCC2)C(=O)C1=Cc1ccc(O)cc1
ZINC00210441	DUD_ar_D_439	COc1ccc(C=C2C(=O)N(C3CCCCC3)C(=S)N2C)cc1O
ZINC00211011	DUD_ar_D_440	O=C(CC1NC(=S)NC1=O)c1ccc2c(c1)CCCC2
ZINC00211014	DUD_ar_D_441	O=C(CC1NC(=S)NC1=O)c1ccc2c(c1)CCCC2
ZINC00211059	DUD_ar_D_442	COC(=O)c1ccc2c(c1)[nH]c(=S)n(C1CCCCC1)c2=O
ZINC00213077	DUD_ar_D_443	COC(=O)C1=C(C)Nc2nc(SC)nc(O)c2C1c1cccs1
ZINC00213081	DUD_ar_D_444	COC(=O)C1=C(C)Nc2nc(SC)nc(O)c2C1c1cccs1
ZINC00214081	DUD_ar_D_445	Cc1nn(C)c(-c2nnc(NCC(C)C)s2)c1Cl
ZINC00214864	DUD_ar_D_446	CCOc1ccc(C2NC(=S)NC3=C2C(=O)CCC3)cc1
ZINC00214869	DUD_ar_D_447	CCOc1ccc(C2NC(=S)NC3=C2C(=O)CCC3)cc1
ZINC00214890	DUD_ar_D_448	CC(C)c1ccc(C2NC(=S)NC3=C2C(=O)CCC3)cc1
ZINC00214893	DUD_ar_D_449	CC(C)c1ccc(C2NC(=S)NC3=C2C(=O)CCC3)cc1
ZINC00214905	DUD_ar_D_450	COc1ccccc1C1NC(=S)NC2=C1C(=O)CCC2
ZINC00214921	DUD_ar_D_451	CCc1ccc(C2NC(=S)NC3=C2C(=O)CCC3)cc1
ZINC00214924	DUD_ar_D_452	CCc1ccc(C2NC(=S)NC3=C2C(=O)CCC3)cc1
ZINC00214951	DUD_ar_D_453	CC(C)c1ccc(C2NC(=O)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214956	DUD_ar_D_454	CC(C)c1ccc(C2NC(=O)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214959	DUD_ar_D_455	CCc1ccc(C2NC(=O)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214960	DUD_ar_D_456	CCc1ccc(C2NC(=O)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214967	DUD_ar_D_457	Cc1ccc(C2NC(=S)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214970	DUD_ar_D_458	Cc1ccc(C2NC(=S)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214971	DUD_ar_D_459	CC(C)c1ccc(C2NC(=S)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214976	DUD_ar_D_460	COc1ccc(C2NC(=S)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214980	DUD_ar_D_461	COc1ccc(C2NC(=S)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00214991	DUD_ar_D_462	CCc1ccc(C2NC(=S)NC3=C2C(=O)CC(C)(C)C3)cc1
ZINC00215000	DUD_ar_D_463	Cc1ccccc1C1NC(=S)NC2=C1C(=O)CC(C)(C)C2
ZINC00215103	DUD_ar_D_464	Cc1c(Cl)c(C(=O)Nc2ccc(N(C)C)cc2)nn1C
ZINC00215530	DUD_ar_D_465	Cc1sc2nc(C)nc(Nc3cccc([N+](=O)[O-])c3)c2c1C
ZINC00215540	DUD_ar_D_466	Cc1cc(Nc2nc(C)nc3sc(C)c(C)c32)no1
ZINC00215811	DUD_ar_D_467	Cc1nc2c3cc4c(nc3sc2c(=S)[nH]1)CC(C)(C)OC4
ZINC00217388	DUD_ar_D_468	Cc1cc(=O)oc(C)c1C(=O)NC1CCCCCCC1
ZINC00217455	DUD_ar_D_469	Cc1nc2ccc(C(=O)NC3CCCCC3)cc2nc1C
ZINC00217498	DUD_ar_D_470	Cc1cc(=O)oc(C)c1C(=O)NC1CCCC(C)C1C
ZINC00218899	DUD_ar_D_471	CC(C)NC(=O)c1ccc2c(c1)ncn2C1CCCC1
ZINC00218899	DUD_ar_D_472	CC(C)NC(=O)c1ccc2c(c1)[nH+]cn2C1CCCC1
ZINC00218910	DUD_ar_D_473	O=C(NC1CC1)c1ccc2c(c1)ncn2C1CCCC1
ZINC00218985	DUD_ar_D_474	CC(=O)c1ccc(N2C(C)=CC(C)(C)NC2=S)cc1
ZINC00224187	DUD_ar_D_475	COc1ccc([N+](=O)[O-])cc1Nc1nc(C)nc2sc(C)cc21
ZINC00224903	DUD_ar_D_476	CCOC(=O)c1sc(=S)n(-c2c(C)cccc2C)c1N
ZINC00225101	DUD_ar_D_477	COc1cc(O)c(-c2noc(C)c2-c2csc(C)n2)cc1C
ZINC00226062	DUD_ar_D_478	COC(=O)CC12CC3CC(C1)CC(c1ccc(N)cc1)(C3)C2
